scenario,replication,route_length_km,driving_time_min,source_id,source_name,sink_id,sink_name
4,1,50.36675000000001,95,2568,LRPS,1,LRPS
4,1,87.58134999999997,276,2944,LRPS,2225,LRPE
4,1,79.95089999999999,257,2943,LRPE,1,LRPS
4,1,40.31045,67,2684,LRP048,2568,LRPS
4,1,51.104920000000014,245,2444,LRPE,2225,LRPE
4,1,84.85679999999998,351,2777,LRPE,2226,LRPS
4,1,64.09994999999999,357,2943,LRPE,2944,LRPS
4,1,137.48973000000007,332,2684,LRP048,2445,LRPS
4,1,60.19092000000001,102,1,LRPS,2444,LRPE
4,1,67.53554999999999,273,2777,LRPE,2944,LRPS
4,1,39.41732999999999,78,2445,LRPS,2567,LRPE
4,1,140.5818,365,2445,LRPS,2685,LRPS
4,1,88.4539,330,2568,LRPS,3120,LRPE
4,1,54.1843,130,2943,LRPE,2778,LRPS
4,1,11.472700000000001,15,2684,LRP048,1340,LRPS
4,1,88.55165,476,2944,LRPS,2684,LRP048
4,1,12.443,16,2225,LRPE,1340,LRPS
4,1,27.127350000000003,287,3120,LRPE,2777,LRPE
4,1,140.58180000000007,413,2685,LRPS,2445,LRPS
4,1,113.41761000000001,383,2685,LRPS,1,LRPS
4,1,88.29240000000001,318,2943,LRPE,2226,LRPS
4,1,74.20209,288,2943,LRPE,2567,LRPE
4,1,30.397979999999997,103,2777,LRPE,2685,LRPS
4,1,137.49219999999997,484,1340,LRPS,2778,LRPS
4,1,87.35510999999997,239,2444,LRPE,2445,LRPS
4,1,73.93363,375,2225,LRPE,2777,LRPE
4,1,54.18429999999999,325,2778,LRPS,2943,LRPE
4,1,103.36131000000003,451,2684,LRP048,2685,LRPS
4,1,50.134620000000005,236,2684,LRP048,2444,LRPE
4,1,84.85679999999998,497,2777,LRPE,2226,LRPS
4,1,109.54510000000008,452,1340,LRPS,2567,LRPE
4,1,70.86489999999999,362,2225,LRPE,2943,LRPE
4,1,47.17314999999999,213,2225,LRPE,3120,LRPE
4,1,47.17315,128,3120,LRPE,2225,LRPE
4,1,64.09994999999998,489,2944,LRPS,2943,LRPE
4,1,84.85679999999996,469,2226,LRPS,2777,LRPE
4,1,47.93778,124,2567,LRPE,2444,LRPE
4,1,57.52533,350,2685,LRPS,3120,LRPE
4,1,51.78314999999999,160,2568,LRPS,1340,LRPS
4,1,11.472700000000001,15,2684,LRP048,1340,LRPS
4,1,3.4356,5,2943,LRPE,2777,LRPE
4,1,26.264309999999995,161,2444,LRPE,2943,LRPE
4,1,47.93778,76,2567,LRPE,2444,LRPE
4,1,23.69175,41,2943,LRPE,3120,LRPE
4,1,77.87604999999999,277,2778,LRPS,3120,LRPE
4,1,103.36131,443,2685,LRPS,2684,LRP048
4,1,53.22669,309,2444,LRPE,2685,LRPS
4,1,113.61941999999998,435,2943,LRPE,2445,LRPS
4,1,88.4539,375,3120,LRPE,2568,LRPS
4,1,80.44860999999999,345,2778,LRPS,2444,LRPE
4,1,3.4356,5,2943,LRPE,2777,LRPE
4,1,40.31045,61,2684,LRP048,2568,LRPS
4,1,167.80372000000006,437,2445,LRPS,2778,LRPS
4,1,40.40819999999999,187,2944,LRPS,3120,LRPE
4,1,77.87604999999999,229,2778,LRPS,3120,LRPE
4,1,50.134620000000005,149,2684,LRP048,2444,LRPE
4,1,149.38320000000007,467,2226,LRPS,2445,LRPS
4,1,60.19092000000001,293,2444,LRPE,1,LRPS
4,1,109.54510000000008,414,1340,LRPS,2567,LRPE
4,1,50.134620000000005,144,2684,LRP048,2444,LRPE
4,1,123.63541000000006,455,1340,LRPS,2226,LRPS
4,1,72.96333,400,2684,LRP048,2777,LRPE
4,1,108.12870000000008,496,1,LRPS,2567,LRPE
4,1,12.443,16,2225,LRPE,1340,LRPS
4,1,111.98415000000003,402,3120,LRPE,2226,LRPS
4,1,128.8621,342,2944,LRPS,2568,LRPS
4,1,87.35510999999997,272,2444,LRPE,2445,LRPS
4,1,177.71937,513,2445,LRPS,2944,LRPS
4,1,118.28425000000006,343,2778,LRPS,2944,LRPS
4,1,67.53554999999999,318,2944,LRPS,2777,LRPE
4,1,98.07239999999999,384,2567,LRPE,2684,LRP048
4,1,21.528999999999996,209,1,LRPS,1340,LRPS
4,1,67.53554999999999,455,2777,LRPE,2944,LRPS
4,1,96.66734999999997,230,2944,LRPS,1,LRPS
